,DT,CNES,HOSPITAL,UTI,SURTO_SG,NOSOCOMIAL,AVE_SUINO,FEBRE,TOSSE,GARGANTA,DISPNEIA,DESC_RESP,SATURACAO,DIARREIA,VOMITO,OUTRO_SIN,PUERPERA,CARDIOPATI,HEMATOLOGI,SIND_DOWN,HEPATICA,ASMA,DIABETES,NEUROLOGIC,PNEUMOPATI,IMUNODEPRE,RENAL,OBESIDADE,OUT_MORBI,SUP_VEN_INV,SUP_VEN_NINV
17327,2023-02-01,7977123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17328,2023-03-01,7977123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17329,2023-04-01,7977123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17330,2024-01-01,7977123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17331,2019-01-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17332,2019-02-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17333,2019-03-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17334,2019-04-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17335,2019-05-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17336,2019-06-01,7978642,2,1,1,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17337,2019-07-01,7978642,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17338,2019-08-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17339,2019-09-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17340,2019-10-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17341,2019-11-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17342,2019-12-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17343,2020-01-01,7978642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17344,2020-02-01,7978642,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17345,2020-03-01,7978642,3,3,1,0,0,2,3,0,3,3,3,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,1,2,1
17346,2020-04-01,7978642,6,6,2,0,0,4,5,0,5,6,6,0,0,2,0,0,0,0,0,0,2,1,2,2,0,0,2,4,2
17347,2020-05-01,7978642,20,16,1,1,1,14,17,0,19,17,16,0,2,5,0,4,0,0,2,0,6,1,3,1,2,6,8,15,2
17348,2020-06-01,7978642,55,44,1,1,1,43,48,3,53,52,51,7,3,8,0,9,0,0,2,4,18,2,2,2,2,6,24,28,14
17349,2020-07-01,7978642,93,92,3,1,2,88,92,12,91,92,91,7,8,7,1,23,1,0,0,6,43,2,3,1,6,14,51,51,25
17350,2020-08-01,7978642,83,83,2,0,1,69,78,4,79,79,75,8,5,12,0,15,0,0,0,3,33,0,1,1,4,11,40,41,22
17351,2020-09-01,7978642,57,55,1,0,1,44,52,2,53,55,55,4,3,10,0,10,0,0,0,5,16,0,0,2,1,7,28,25,27
17352,2020-10-01,7978642,34,34,0,0,1,29,26,2,34,34,32,1,0,6,0,8,0,0,0,3,8,0,1,0,2,5,13,16,17
17353,2020-11-01,7978642,29,28,0,0,1,20,20,1,25,25,24,3,0,3,0,3,1,0,0,1,5,0,0,1,0,2,10,10,15
17354,2020-12-01,7978642,42,40,0,0,0,24,22,0,39,40,39,8,3,4,0,4,1,0,0,2,9,1,1,0,0,5,15,9,30
17355,2021-01-01,7978642,46,44,0,1,0,28,29,0,35,36,35,5,0,7,0,0,1,0,0,1,6,1,1,0,0,4,13,8,34
17356,2021-02-01,7978642,60,57,0,1,0,38,40,3,42,46,44,9,2,12,0,7,0,0,0,1,15,0,1,1,0,10,24,20,37
17357,2021-03-01,7978642,139,137,0,1,0,75,85,1,120,119,116,13,7,34,0,12,0,0,0,3,41,0,0,1,1,16,52,47,88
17358,2021-04-01,7978642,123,116,0,2,0,54,58,0,112,110,99,15,10,43,0,11,1,1,1,7,35,1,1,1,1,17,62,50,71
17359,2021-05-01,7978642,84,77,0,1,0,47,43,0,73,72,65,9,8,30,0,11,0,0,0,3,18,1,0,0,2,13,30,29,53
17360,2021-06-01,7978642,64,56,0,1,0,42,37,2,57,56,48,6,3,23,0,8,0,0,0,4,12,0,1,0,2,8,25,17,45
17361,2021-07-01,7978642,48,43,0,0,0,30,27,0,42,43,38,2,1,12,0,2,0,0,0,1,12,0,0,0,1,6,17,8,40
17362,2021-08-01,7978642,39,31,0,0,0,14,22,0,26,25,21,2,2,16,0,5,0,0,0,2,10,1,0,1,1,8,20,7,28
17363,2021-09-01,7978642,35,31,0,0,0,19,21,0,22,20,22,3,1,16,0,5,0,0,0,2,10,0,0,1,2,8,20,15,19
17364,2021-10-01,7978642,27,21,0,0,0,16,13,0,20,20,22,5,3,9,0,5,0,0,0,1,7,0,0,0,1,5,11,11,16
17365,2021-11-01,7978642,16,10,0,0,0,10,9,0,14,14,14,3,3,3,0,4,1,0,0,2,3,1,0,0,1,3,5,8,8
17366,2021-12-01,7978642,19,13,0,0,0,12,11,2,15,16,17,2,2,5,0,6,0,0,0,1,3,0,1,0,3,2,3,8,7
17367,2022-01-01,7978642,34,32,0,1,0,16,21,1,24,25,25,2,4,9,0,11,0,0,0,1,4,2,3,0,3,1,9,12,20
17368,2022-02-01,7978642,38,30,0,1,1,20,27,0,27,26,26,2,2,14,0,9,0,0,0,2,9,2,3,0,2,3,19,12,23
17369,2022-03-01,7978642,13,9,0,1,1,9,5,0,9,9,10,2,3,2,0,3,0,0,0,2,3,0,0,0,1,1,3,7,6
17370,2022-04-01,7978642,8,3,0,1,0,5,3,0,6,6,7,2,3,1,0,1,0,0,0,1,1,0,0,0,0,1,2,5,3
17371,2022-05-01,7978642,11,6,0,0,0,4,4,0,6,5,7,1,1,4,0,1,0,0,0,1,5,0,0,0,0,1,7,4,5
17372,2022-06-01,7978642,26,19,0,0,0,15,16,0,16,15,16,3,1,11,0,5,0,0,0,2,7,3,1,0,1,2,14,11,13
17373,2022-07-01,7978642,16,9,0,0,0,9,9,0,12,11,12,2,1,3,0,6,0,0,0,1,4,3,2,0,2,2,7,8,8
17374,2022-08-01,7978642,9,3,0,0,0,5,5,0,8,7,7,2,1,2,0,3,0,0,0,1,3,3,0,0,2,2,2,4,5
17375,2022-09-01,7978642,9,2,0,0,0,5,5,0,8,7,7,2,1,2,0,3,0,0,0,1,3,3,0,0,2,2,2,4,5
17376,2022-10-01,7978642,8,1,0,0,0,4,4,0,7,6,6,2,1,1,0,3,0,0,0,1,3,2,0,0,2,2,2,3,5
17377,2022-11-01,7978642,11,4,0,0,0,4,6,0,8,8,7,2,1,2,0,3,0,0,0,1,4,2,0,0,2,2,4,4,5
17378,2022-12-01,7978642,26,20,0,2,0,8,12,1,15,11,10,4,1,12,0,5,0,0,0,1,13,2,0,0,4,4,16,5,15
17379,2023-01-01,7978642,14,4,0,0,0,4,7,0,9,7,7,2,1,4,0,3,0,0,0,1,5,2,0,0,2,2,6,3,9
17380,2023-02-01,7978642,11,2,0,0,0,4,4,0,8,6,6,2,1,3,0,3,0,0,0,1,4,2,0,0,2,2,3,3,7
17381,2023-03-01,7978642,10,2,0,0,0,4,4,0,8,6,6,2,1,2,0,3,0,0,0,1,4,2,0,0,2,2,3,3,7
17382,2023-04-01,7978642,10,2,0,0,0,4,4,0,8,6,6,2,1,2,0,3,0,0,0,1,4,2,0,0,2,2,3,3,7
17383,2024-01-01,7978642,10,2,0,0,0,4,4,0,8,6,6,2,1,2,0,3,0,0,0,1,4,2,0,0,2,2,3,3,7
17384,2019-01-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17385,2019-02-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17386,2019-03-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17387,2019-04-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17388,2019-05-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17389,2019-06-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17390,2019-07-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17391,2019-08-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17392,2019-09-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17393,2019-10-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17394,2019-11-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17395,2019-12-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17396,2020-01-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17397,2020-02-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17398,2020-03-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17399,2020-04-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17400,2020-05-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17401,2020-06-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17402,2020-07-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17403,2020-08-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17404,2020-09-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17405,2020-10-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17406,2020-11-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17407,2020-12-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17408,2021-01-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17409,2021-02-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,2021-03-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17411,2021-04-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17412,2021-05-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17413,2021-06-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17414,2021-07-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17415,2021-08-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17416,2021-09-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17417,2021-10-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17418,2021-11-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17419,2021-12-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17420,2022-01-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17421,2022-02-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17422,2022-03-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17423,2022-04-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17424,2022-05-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17425,2022-06-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17426,2022-07-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17427,2022-08-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17428,2022-09-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17429,2022-10-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17430,2022-11-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17431,2022-12-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17432,2023-01-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17433,2023-02-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17434,2023-03-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17435,2023-04-01,7981457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17436,2024-01-01,7981457,0,0,0,2,0,1,1,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17437,2019-01-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17438,2019-02-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17439,2019-03-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17440,2019-04-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17441,2019-05-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17442,2019-06-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17443,2019-07-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17444,2019-08-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17445,2019-09-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17446,2019-10-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17447,2019-11-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17448,2019-12-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17449,2020-01-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17450,2020-02-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17451,2020-03-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17452,2020-04-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17453,2020-05-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17454,2020-06-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17455,2020-07-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17456,2020-08-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17457,2020-09-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17458,2020-10-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17459,2020-11-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17460,2020-12-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17461,2021-01-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17462,2021-02-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17463,2021-03-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17464,2021-04-01,7989652,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17465,2021-05-01,7989652,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17466,2021-06-01,7989652,2,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17467,2021-07-01,7989652,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17468,2021-08-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17469,2021-09-01,7989652,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17470,2021-10-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17471,2021-11-01,7989652,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17472,2021-12-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17473,2022-01-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17474,2022-02-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17475,2022-03-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17476,2022-04-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17477,2022-05-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17478,2022-06-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17479,2022-07-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17480,2022-08-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17481,2022-09-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17482,2022-10-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17483,2022-11-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17484,2022-12-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17485,2023-01-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17486,2023-02-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17487,2023-03-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17488,2023-04-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17489,2024-01-01,7989652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17490,2019-01-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17491,2019-02-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17492,2019-03-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17493,2019-04-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17494,2019-05-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17495,2019-06-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17496,2019-07-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17497,2019-08-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17498,2019-09-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17499,2019-10-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17500,2019-11-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17501,2019-12-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17502,2020-01-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17503,2020-02-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17504,2020-03-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17505,2020-04-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17506,2020-05-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17507,2020-06-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17508,2020-07-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17509,2020-08-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17510,2020-09-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17511,2020-10-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17512,2020-11-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17513,2020-12-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17514,2021-01-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17515,2021-02-01,8003629,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17516,2021-03-01,8003629,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17517,2021-04-01,8003629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
