ANO,MES,CNES,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
2019,07,7131607,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7161158,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2019,07,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7928971,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2019,07,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2019,07,9040021,30,5,20,0,20,0,0,0,0,0,0,0,0,0
2019,07,9052682,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,9307524,75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,07,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2019,07,9699848,73,0,19,0,19,0,0,0,0,0,0,0,0,0
2019,07,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2019,07,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2019,08,0010456,705,666,71,32,56,23,9,3,6,6,0,0,0,0
2019,08,0010464,357,342,16,16,10,10,0,0,0,0,6,6,0,0
2019,08,0010472,421,401,20,8,20,8,0,0,0,0,0,0,0,0
2019,08,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2019,08,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2019,08,0010502,255,213,18,6,8,6,0,0,10,0,0,0,0,0
2019,08,0010510,218,197,29,8,10,4,0,0,10,4,0,0,9,0
2019,08,0010529,148,140,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,0010537,323,297,76,66,10,4,20,16,46,46,0,0,0,0
2019,08,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2019,08,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2019,08,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,2672197,151,131,20,0,20,0,0,0,0,0,0,0,0,0
2019,08,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2019,08,2814897,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,2815966,328,0,118,0,86,0,11,0,21,0,0,0,0,0
2019,08,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,3005402,219,0,58,0,58,0,0,0,0,0,0,0,0,0
2019,08,3013162,252,0,39,0,39,0,0,0,0,0,0,0,0,0
2019,08,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2019,08,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2019,08,3019616,162,0,46,0,46,0,0,0,0,0,0,0,0,0
2019,08,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2019,08,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2019,08,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2019,08,5027438,52,0,22,0,22,0,0,0,0,0,0,0,0,0
2019,08,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,5717515,473,416,100,58,61,29,21,11,18,18,0,0,0,0
2019,08,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,6243495,94,3,3,3,3,3,0,0,0,0,0,0,0,0
2019,08,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,6730914,30,13,20,8,20,8,0,0,0,0,0,0,0,0
2019,08,6876617,150,120,30,0,0,0,30,0,0,0,0,0,0,0
2019,08,6921434,152,0,25,0,25,0,0,0,0,0,0,0,0,0
2019,08,7131607,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7161158,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2019,08,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2019,08,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2019,08,9040021,30,5,20,0,20,0,0,0,0,0,0,0,0,0
2019,08,9052682,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2019,08,9699848,73,0,19,0,19,0,0,0,0,0,0,0,0,0
2019,08,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2019,08,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2019,09,0010456,707,668,71,32,56,23,9,3,6,6,0,0,0,0
2019,09,0010464,357,342,16,16,10,10,0,0,0,0,6,6,0,0
2019,09,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2019,09,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2019,09,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2019,09,0010502,255,213,18,6,8,6,0,0,10,0,0,0,0,0
2019,09,0010510,218,197,29,8,10,4,0,0,10,4,0,0,9,0
2019,09,0010529,148,140,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,0010537,323,297,76,66,10,4,20,16,46,46,0,0,0,0
2019,09,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2019,09,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2019,09,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,2672197,151,131,20,0,20,0,0,0,0,0,0,0,0,0
2019,09,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2019,09,2814897,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,2815966,328,0,118,0,86,0,11,0,21,0,0,0,0,0
2019,09,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,3005402,219,0,58,0,58,0,0,0,0,0,0,0,0,0
2019,09,3013162,252,0,39,0,39,0,0,0,0,0,0,0,0,0
2019,09,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2019,09,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2019,09,3019616,162,0,46,0,46,0,0,0,0,0,0,0,0,0
2019,09,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2019,09,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2019,09,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2019,09,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2019,09,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,5717515,473,416,100,58,61,29,21,11,18,18,0,0,0,0
2019,09,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,6243495,94,3,3,3,3,3,0,0,0,0,0,0,0,0
2019,09,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,6730914,30,13,20,8,20,8,0,0,0,0,0,0,0,0
2019,09,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,6876617,150,120,30,0,0,0,30,0,0,0,0,0,0,0
2019,09,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2019,09,7131607,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7161158,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2019,09,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2019,09,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2019,09,9040021,30,5,20,0,20,0,0,0,0,0,0,0,0,0
2019,09,9052682,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2019,09,9699848,73,0,19,0,19,0,0,0,0,0,0,0,0,0
2019,09,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2019,09,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2019,09,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,09,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,0010456,707,668,71,32,56,23,9,3,6,6,0,0,0,0
2019,10,0010464,326,303,24,16,10,10,0,0,0,0,14,6,0,0
2019,10,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2019,10,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2019,10,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2019,10,0010502,255,213,18,6,8,6,0,0,10,0,0,0,0,0
2019,10,0010510,218,197,29,8,10,4,0,0,10,4,0,0,9,0
2019,10,0010529,148,140,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,0010537,323,297,76,66,10,4,20,16,46,46,0,0,0,0
2019,10,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2019,10,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2019,10,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,2672197,151,131,20,0,20,0,0,0,0,0,0,0,0,0
2019,10,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2019,10,2814897,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,2815966,328,0,118,0,86,0,11,0,21,0,0,0,0,0
2019,10,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2019,10,3013162,252,0,39,0,39,0,0,0,0,0,0,0,0,0
2019,10,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2019,10,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2019,10,3019616,162,0,46,0,46,0,0,0,0,0,0,0,0,0
2019,10,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2019,10,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2019,10,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2019,10,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2019,10,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,5717515,473,416,100,58,61,29,21,11,18,18,0,0,0,0
2019,10,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,6243495,131,3,40,3,40,3,0,0,0,0,0,0,0,0
2019,10,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,6730914,30,8,20,8,20,8,0,0,0,0,0,0,0,0
2019,10,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,6876617,150,120,30,0,0,0,30,0,0,0,0,0,0,0
2019,10,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2019,10,7131607,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7161158,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2019,10,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2019,10,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2019,10,9040021,30,5,20,0,20,0,0,0,0,0,0,0,0,0
2019,10,9052682,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2019,10,9699848,67,0,19,0,19,0,0,0,0,0,0,0,0,0
2019,10,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2019,10,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2019,10,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,0010456,658,622,68,32,45,23,9,3,6,6,0,0,8,0
2019,11,0010464,326,303,24,16,10,10,0,0,0,0,14,6,0,0
2019,11,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2019,11,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2019,11,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2019,11,0010502,255,213,18,6,8,6,0,0,10,0,0,0,0,0
2019,11,0010510,218,197,29,8,19,4,0,0,10,4,0,0,0,0
2019,11,0010529,85,73,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,0010537,272,252,70,66,8,4,16,16,46,46,0,0,0,0
2019,11,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2019,11,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2019,11,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,2672197,151,131,20,0,20,0,0,0,0,0,0,0,0,0
2019,11,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2019,11,2814897,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,2815966,328,0,118,0,86,0,11,0,21,0,0,0,0,0
2019,11,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2019,11,3013162,252,0,39,0,39,0,0,0,0,0,0,0,0,0
2019,11,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2019,11,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2019,11,3019616,162,0,46,0,46,0,0,0,0,0,0,0,0,0
2019,11,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2019,11,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2019,11,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2019,11,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2019,11,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,5717515,473,416,100,58,61,29,21,11,18,18,0,0,0,0
2019,11,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,6243495,131,3,40,3,40,3,0,0,0,0,0,0,0,0
2019,11,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,6730914,30,8,20,8,20,8,0,0,0,0,0,0,0,0
2019,11,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,6876617,150,120,30,0,0,0,30,0,0,0,0,0,0,0
2019,11,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2019,11,7131607,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7161158,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2019,11,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2019,11,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2019,11,9040021,30,5,20,0,20,0,0,0,0,0,0,0,0,0
2019,11,9052682,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2019,11,9699848,67,0,19,0,19,0,0,0,0,0,0,0,0,0
2019,11,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2019,11,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2019,11,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,0010456,631,595,68,32,45,23,9,3,6,6,0,0,8,0
2019,12,0010464,326,303,24,16,10,10,0,0,0,0,14,6,0,0
2019,12,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2019,12,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2019,12,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2019,12,0010502,249,207,18,6,8,6,0,0,10,0,0,0,0,0
2019,12,0010510,218,197,29,8,19,4,0,0,10,4,0,0,0,0
2019,12,0010529,85,73,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,0010537,272,252,70,66,8,4,16,16,46,46,0,0,0,0
2019,12,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2019,12,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2019,12,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,2672197,151,151,20,20,20,20,0,0,0,0,0,0,0,0
2019,12,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2019,12,2814897,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,2815966,328,0,118,0,86,0,11,0,21,0,0,0,0,0
2019,12,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2019,12,3013162,252,0,39,0,39,0,0,0,0,0,0,0,0,0
2019,12,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2019,12,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2019,12,3019616,162,0,46,0,46,0,0,0,0,0,0,0,0,0
2019,12,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2019,12,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2019,12,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2019,12,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2019,12,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,5717515,389,328,79,58,36,29,25,11,18,18,0,0,0,0
2019,12,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,6243495,131,3,40,3,40,3,0,0,0,0,0,0,0,0
2019,12,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2019,12,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,6876617,150,150,30,30,0,0,30,30,0,0,0,0,0,0
2019,12,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2019,12,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2019,12,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2019,12,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2019,12,9040021,19,14,18,13,18,13,0,0,0,0,0,0,0,0
2019,12,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2019,12,9699848,67,0,19,0,19,0,0,0,0,0,0,0,0,0
2019,12,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2019,12,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2019,12,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,0010456,631,595,68,32,45,23,9,3,6,6,0,0,8,0
2020,01,0010464,326,303,24,16,10,10,0,0,0,0,14,6,0,0
2020,01,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,01,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,01,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2020,01,0010502,249,207,18,6,8,6,0,0,10,0,0,0,0,0
2020,01,0010510,218,197,29,8,19,4,0,0,10,4,0,0,0,0
2020,01,0010529,85,73,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,0010537,272,252,70,66,8,4,16,16,46,46,0,0,0,0
2020,01,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2020,01,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2020,01,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,2672197,151,151,20,20,20,20,0,0,0,0,0,0,0,0
2020,01,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,01,2814897,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,2815966,337,0,133,0,51,0,11,0,21,0,0,0,50,0
2020,01,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2020,01,3013162,252,0,39,0,39,0,0,0,0,0,0,0,0,0
2020,01,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2020,01,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2020,01,3019616,162,0,46,0,46,0,0,0,0,0,0,0,0,0
2020,01,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,01,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2020,01,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,01,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,01,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,5717515,389,328,79,58,36,29,25,11,18,18,0,0,0,0
2020,01,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,6243495,131,3,40,3,40,3,0,0,0,0,0,0,0,0
2020,01,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,01,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,6876617,150,150,30,30,0,0,30,30,0,0,0,0,0,0
2020,01,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,01,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,01,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2020,01,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2020,01,9040021,19,14,18,13,18,13,0,0,0,0,0,0,0,0
2020,01,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,01,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,01,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2020,01,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,01,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,01,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,0010456,570,526,76,32,45,23,17,3,6,6,0,0,8,0
2020,02,0010464,326,303,24,16,10,10,0,0,0,0,14,6,0,0
2020,02,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,02,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,02,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2020,02,0010502,250,208,18,6,8,6,0,0,10,0,0,0,0,0
2020,02,0010510,218,197,29,8,19,4,0,0,10,4,0,0,0,0
2020,02,0010529,85,73,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,0010537,272,252,70,66,8,4,16,16,46,46,0,0,0,0
2020,02,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,0049867,132,0,29,0,19,0,10,0,0,0,0,0,0,0
2020,02,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
